,popularity,artist_name,genres,artist_id,followers
428,80,Alan Walker,['electro house'],7vk5e3vY1uw9plTHJAMwjN,"{'href': None, 'total': 34738806}"
432,70,Missy Elliott,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",2wIVse2owClT7go1WT98tk,"{'href': None, 'total': 2033160}"
434,70,Cuco,"['bedroom pop', 'dream pop']",2Tglaf8nvDzwSQnpSrjLHP,"{'href': None, 'total': 1808954}"
439,67,Kidz Bop Kids,"[""children's music""]",1Vvvx45Apu6dQqwuZQxtgW,"{'href': None, 'total': 853914}"
440,81,Sebastian Yatra,"['colombian pop', 'latin', 'reggaeton colombiano']",07YUOmWljBTXwIseAUd9TW,"{'href': None, 'total': 19773944}"
442,68,Still Woozy,"['bedroom pop', 'modern rock', 'oakland indie']",4iMO20EPodreIaEl8qW66y,"{'href': None, 'total': 847235}"
443,76,Marc Anthony,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",4wLXwxDeWQ8mtUIRPxGiD6,"{'href': None, 'total': 7737919}"
444,68,Seether,"['alternative metal', 'modern rock', 'nu metal', 'post-grunge', 'south african rock']",6B5c4sch27tWHAGdarpPaW,"{'href': None, 'total': 2945963}"
445,69,Stephanie Beatriz,[],5PYToRCsrnvikZg3yl2JMr,"{'href': None, 'total': 37045}"
446,71,Gryffin,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",2ZRQcIgzPCVaT9XKhXZIzh,"{'href': None, 'total': 842689}"
448,70,Lil Mosey,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap', 'viral rap']",5zctI4wO9XSKS8XwcnqEHk,"{'href': None, 'total': 4744508}"
449,69,Thundercat,['afrofuturism'],4frXpPxQQZwbCu3eTGnZEw,"{'href': None, 'total': 953252}"
451,66,Brett Young,"['contemporary country', 'country']",0fiWOxhsBsQQvFDtxUQWo0,"{'href': None, 'total': 924278}"
452,67,Rico Nasty,"['alternative r&b', 'dance pop', 'dmv rap', 'escape room', 'pop', 'trap queen']",2OaHYHb2XcFPvqL3VsyPzU,"{'href': None, 'total': 943179}"
453,75,Ruth B.,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",2WzaAvm2bBCf4pEhyuDgCY,"{'href': None, 'total': 2127480}"
455,71,1nonly,['aesthetic rap'],3ZHU5AKrUmIPnCFfr82QER,"{'href': None, 'total': 609168}"
456,66,Little Big Town,"['contemporary country', 'country', 'country dawn', 'country road']",3CygdxquGHurS7f9LjNLkv,"{'href': None, 'total': 2519406}"
457,65,Whiskey Myers,"['modern southern rock', 'texas country']",26opZSJcXshCmCwxgZQmBc,"{'href': None, 'total': 567241}"
458,76,Enrique Iglesias,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",7qG3b048QCHVRO5Pv1T5lw,"{'href': None, 'total': 10891033}"
459,75,Sofia Carson,"['pop', 'post-teen pop']",7bp2lSdh12wcA8LyB1srfJ,"{'href': None, 'total': 3150726}"
465,71,Lauren Spencer Smith,"['alt z', 'gen z singer-songwriter', 'pop', 'uk pop']",79AyR6ATpj2LTPxfb6FX50,"{'href': None, 'total': 783129}"
466,73,Michael Bublé,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",1GxkXlMwML1oSg5eLPiAz3,"{'href': None, 'total': 5417187}"
467,70,Electric Light Orchestra,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",7jefIIksOi1EazgRTfW2Pk,"{'href': None, 'total': 3424779}"
468,75,Darell,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",1TtXnWcUs0FCkaZDPGYHdf,"{'href': None, 'total': 3115488}"
469,70,Toby Fox,"['dream smp', 'indie game soundtrack', 'undertale']",57DlMWmbVIf2ssJ8QBpBau,"{'href': None, 'total': 823302}"
470,72,Black Sabbath,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",5M52tdBnJaKSvOpJGz8mfZ,"{'href': None, 'total': 6428286}"
472,68,Cochise,"['plugg', 'pluggnb', 'viral rap']",46HzS7yz0c9udVwtbHk1sx,"{'href': None, 'total': 421382}"
474,72,Limp Bizkit,"['alternative metal', 'funk metal', 'nu metal', 'rap metal']",165ZgPlLkK7bf5bDoFc6Sb,"{'href': None, 'total': 4951112}"
475,77,Jung Kook,[],6HaGTQPmzraVmaVxvz6EUc,"{'href': None, 'total': 3661095}"
476,73,Wolfgang Amadeus Mozart,"['classical', 'classical era']",4NJhFmfw43RLBLjQvxDuRS,"{'href': None, 'total': 4681535}"
479,67,City Girls,"['dance pop', 'pop', 'pop rap', 'r&b', 'scam rap', 'trap queen']",37hAfseJWi0G3Scife12Il,"{'href': None, 'total': 2052112}"
480,75,ENHYPEN,"['anime', 'k-pop boy group']",5t5FqBwTcgKTaWmfEbwQY9,"{'href': None, 'total': 4229517}"
481,74,Mark Ronson,"['dance pop', 'pop', 'uk pop']",3hv9jJF3adDNsBSIQDqcjp,"{'href': None, 'total': 976439}"
485,78,Calum Scott,"['neo mellow', 'pop', 'uk pop']",6ydoSd3N2mwgwBHtF6K7eX,"{'href': None, 'total': 4450028}"
486,72,Jeremy Zucker,"['electropop', 'pop']",3gIRvgZssIb9aiirIg0nI3,"{'href': None, 'total': 2012664}"
487,67,Bob Seger,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",485uL27bPomh29R4JmQehQ,"{'href': None, 'total': 1801972}"
488,72,will.i.am,"['dance pop', 'pop', 'pop rap']",085pc2PYOi8bGKj0PNjekA,"{'href': None, 'total': 3868669}"
496,67,ZillaKami,"['dark trap', 'underground hip hop']",4G1zP5i0r57g1c1CxrPhfM,"{'href': None, 'total': 341531}"
506,72,"Earth, Wind & Fire","['disco', 'funk', 'jazz funk', 'quiet storm', 'soul']",4QQgXkCYTt3BlENzhyNETg,"{'href': None, 'total': 3572313}"
517,77,Little Mix,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",3e7awlrlDSwF3iM0WBjGMp,"{'href': None, 'total': 10658299}"
521,70,Los Gemelos De Sinaloa,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana']",1Zkxm1dM3HI3QkTmxUEVQA,"{'href': None, 'total': 178024}"
522,71,Papa Roach,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']",4RddZ3iHvSpGV4dvATac9X,"{'href': None, 'total': 4550045}"
523,67,Steely Dan,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'yacht rock']",6P7H3ai06vU1sGvdpBwDmE,"{'href': None, 'total': 1770699}"
524,65,Larry June,"['cali rap', 'rap', 'southern hip hop']",1grN0519h2zYqpRtYbDZAl,"{'href': None, 'total': 193504}"
525,69,TOOL,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']",2yEwvVSSSUkcLeSTNyHKh8,"{'href': None, 'total': 2789753}"
532,71,Method Man,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",4VmEWwd8y9MCLwexFMdpwt,"{'href': None, 'total': 1738992}"
534,74,Phil Collins,"['mellow gold', 'rock drums', 'soft rock']",4lxfqrEsLX6N1N4OCSkILp,"{'href': None, 'total': 4695158}"
535,80,Justin Quiles,"['latin', 'reggaeton', 'trap latino']",14zUHaJZo1mnYtn6IBRaRP,"{'href': None, 'total': 3677786}"
536,72,Los Dos Carnales,"['corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana']",25UNJbwGZSQKvz5cPLWlv3,"{'href': None, 'total': 2117986}"
544,74,Nelly Furtado,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",2jw70GZXlAI8QzWeY2bgRc,"{'href': None, 'total': 3262966}"
548,68,Vince Staples,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",68kEuyFKyqrdQQLLsmiatm,"{'href': None, 'total': 1644560}"
550,66,Smino,"['hip hop', 'rap', 'underground hip hop']",1ybINI1qPiFbwDXamRtwxD,"{'href': None, 'total': 664658}"
551,81,Anitta,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",7FNnA9vBm6EKceENgCGRMb,"{'href': None, 'total': 12046555}"
552,69,Selena,"['latin', 'latin pop', 'mexican pop', 'tejano']",6IE6z7DcZIT4Ml3Fh5Ivch,"{'href': None, 'total': 2899091}"
553,67,Motionless In White,"['alternative metal', 'metalcore']",6MwPCCR936cYfM1dLsGVnl,"{'href': None, 'total': 1111050}"
555,66,Brad Paisley,"['contemporary country', 'country', 'country road']",13YmWQJFwgZrd4bf5IjMY4,"{'href': None, 'total': 2373544}"
557,68,Greta Van Fleet,"['modern blues rock', 'modern hard rock', 'rock']",4NpFxQe2UvRCAjto3JqlSl,"{'href': None, 'total': 2056597}"
558,64,Justin Moore,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",30e8DmahrEamvLbFRPdWmk,"{'href': None, 'total': 1584624}"
562,85,Quevedo,"['rap canario', 'trap latino']",52iwsT98xCoGgiGntTiR7K,"{'href': None, 'total': 426940}"
563,69,3 Doors Down,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",2RTUTCvo6onsAnheUk3aL9,"{'href': None, 'total': 3811200}"
565,69,Khruangbin,['neo-psychedelic'],2mVVjNmdjXZZDvhgQWiakk,"{'href': None, 'total': 1249189}"
566,69,Cafuné,['brooklyn indie'],581C5Qwl87TskfBEzuoisu,"{'href': None, 'total': 97203}"
567,71,Kato,['anime lo-fi'],3yTNaLgtCufxUYDsWa5MpA,"{'href': None, 'total': 99794}"
568,67,Lady A,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",32WkQRZEVKSzVAAYqukAEA,"{'href': None, 'total': 3600681}"
569,65,Stick Figure,['reggae fusion'],5SXEylV07TC57eanSxxg4R,"{'href': None, 'total': 479309}"
570,65,Colter Wall,"['canadian americana', 'canadian contemporary country', 'outlaw country', 'saskatchewan indie']",3xYXYzm9H3RzyQgBrYwIcx,"{'href': None, 'total': 720738}"
571,75,Muse,"['modern rock', 'permanent wave', 'rock']",12Chz98pHFMPJEknJQMWvI,"{'href': None, 'total': 7145207}"
572,70,Ms. Lauryn Hill,"['alternative r&b', 'conscious hip hop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",2Mu5NfyYm8n5iTomuKAEHl,"{'href': None, 'total': 2228762}"
577,66,COIN,"['indie pop', 'modern rock', 'pop', 'pop rock']",0ZxZlO7oWCSYMXhehpyMvE,"{'href': None, 'total': 552180}"
578,66,Steve Miller Band,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock']",6QtGlUje9TIkLrgPZrESuk,"{'href': None, 'total': 2490800}"
579,71,6ix9ine,"['emo rap', 'rap', 'trap']",7gZfnEnfiaHzxARJ2LeXrf,"{'href': None, 'total': 6766102}"
586,69,Night Lovell,"['aesthetic rap', 'canadian hip hop', 'canadian trap', 'dark trap', 'ottawa rap', 'underground hip hop']",2y246nnP9pQT0E6v3ZMMOO,"{'href': None, 'total': 1214420}"
587,64,Tyler Hubbard,[],3BEV5FcxOtkQJ7lLRKMh3V,"{'href': None, 'total': 19928}"
588,65,Hotboii,"['florida rap', 'pop rap', 'trap']",220xv2aB3dsGxaJI1gGs7l,"{'href': None, 'total': 303023}"
590,74,Dean Lewis,"['australian pop', 'pop', 'uk pop']",3QSQFmccmX81fWCUSPTS7y,"{'href': None, 'total': 2139035}"
591,74,Galantis,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",4sTQVOfp9vEMCemLw50sbu,"{'href': None, 'total': 3265303}"
592,65,Tom MacDonald,"['bc underground hip hop', 'country rap', 'maga rap']",6DvlemMOlMH6VD9tB7BPRf,"{'href': None, 'total': 1029143}"
593,76,Zara Larsson,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']",1Xylc3o4UrD53lo9CvFvVg,"{'href': None, 'total': 10363897}"
594,70,Santana,"['blues rock', 'classic rock', 'mexican classic rock']",6GI52t8N5F02MxU0g5U69P,"{'href': None, 'total': 2716409}"
595,68,Cults,"['experimental pop', 'indie surf']",3Oim8XBPbznAa8Jj8QzNc8,"{'href': None, 'total': 426871}"
596,66,John Mellencamp,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",3lPQ2Fk5JOwGWAF3ORFCqH,"{'href': None, 'total': 1378785}"
597,70,SAINt JHN,"['melodic rap', 'pop rap', 'rap', 'slap house', 'trap']",0H39MdGGX6dbnnQPt6NQkZ,"{'href': None, 'total': 894167}"
598,66,Elle King,['modern blues rock'],3bhu7P5PfngueRHiB9hjcx,"{'href': None, 'total': 500815}"
599,66,The All-American Rejects,"['modern rock', 'pop punk', 'pop rock', 'rock']",3vAaWhdBR38Q02ohXqaNHT,"{'href': None, 'total': 2365112}"
600,72,Fireboy DML,['afro dancehall'],75VKfyoBlkmrJFDqo1o2VY,"{'href': None, 'total': 927996}"
601,69,Grupo Recluta,"['corrido', 'musica mexicana', 'nueva musica mexicana']",2Dlvgi70UoJJicfKgoW5Vo,"{'href': None, 'total': 436035}"
602,68,Louis Armstrong,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']",19eLuQmk9aCobbVDHc6eek,"{'href': None, 'total': 2548703}"
603,65,Estelle,"['neo soul', 'r&b']",5T0MSzX9RC5NA6gAI6irSn,"{'href': None, 'total': 243503}"
604,75,Tom Odell,"['chill pop', 'pop']",2txHhyCwHjUEpJjWrEyqyX,"{'href': None, 'total': 2343029}"
605,64,Eazy-E,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",7B4hKK0S9QYnaoqa9OuwgX,"{'href': None, 'total': 4208100}"
606,64,Fousheé,['indie r&b'],6trIghKwHRUyxwvm66HLHH,"{'href': None, 'total': 154361}"
607,69,Casper Magico,['trap latino'],1fux65HMCBvfJHqlBc4Nno,"{'href': None, 'total': 1909588}"
608,67,Bullet For My Valentine,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock', 'uk metalcore', 'welsh metal']",7iWiAD5LLKyiox2grgfmUT,"{'href': None, 'total': 2673589}"
609,71,Jorja Smith,"['pop', 'r&b', 'uk contemporary r&b', 'uk pop']",1CoZyIx7UvdxT5c8UkMzHd,"{'href': None, 'total': 2864431}"
610,64,REO Speedwagon,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",55vs7NT1KxcFjbMC4y202E,"{'href': None, 'total': 2035794}"
611,66,Declan McKenna,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",2D4FOOOtWycb3Aw9nY5n3c,"{'href': None, 'total': 851903}"
612,65,Our Last Night,"['metalcore', 'modern rock', 'screamo']",00YTqRClk82aMchQQpYMd5,"{'href': None, 'total': 959461}"
613,72,Rvssian,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",1fctva4kpRbg2k3v7kwRuS,"{'href': None, 'total': 1948651}"
614,67,Zac Efron,"['hollywood', 'pop', 'post-teen pop', 'show tunes']",6U1dBXJhC8gXFjamvFTmHg,"{'href': None, 'total': 750611}"
615,67,Phantogram,"['indietronica', 'metropopolis', 'modern rock']",1l9d7B8W0IHy3LqWsxP2SH,"{'href': None, 'total': 719004}"
616,68,Skylar Grey,"['piano rock', 'viral pop']",4utLUGcTvOJFr6aqIJtYWV,"{'href': None, 'total': 537258}"
617,69,Jowell & Randy,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",4IMAo2UQchVFyPH24PAjUs,"{'href': None, 'total': 3641093}"
618,61,MercyMe,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",6APm8EjxOHSYM5B4i3vT3q,"{'href': None, 'total': 1492765}"
619,63,Poison,"['album rock', 'glam metal', 'hard rock', 'rock']",1fBCIkoPOPCDLUxGuWNvyo,"{'href': None, 'total': 2774321}"
620,68,FKJ,"['filter house', 'indie soul']",2FwDTncULUnmANIh7qKa5z,"{'href': None, 'total': 1187967}"
621,68,Blondie,"['candy pop', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",4tpUmLEVLCGFr93o8hFFIB,"{'href': None, 'total': 1149441}"
622,65,Mase,"['gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",1wiBLzTI7z9RUwEpNPdFT6,"{'href': None, 'total': 672641}"
623,64,Kristen Bell,"['disney', 'hollywood']",2kHxkdiKCSnHMkhIgFBZaI,"{'href': None, 'total': 77350}"
624,66,K.Flay,"['electropop', 'escape room', 'hip pop', 'modern rock', 'pop', 'rock']",0pCNk4D3E2xtszsm6hMsWr,"{'href': None, 'total': 497842}"
625,67,Kid Ink,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6KZDXtSj0SzGOV705nNeh3,"{'href': None, 'total': 2881246}"
626,67,Joe Hisaishi,"['anime', 'anime score', 'ghibli', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']",7nzSoJISlVJsn7O0yTeMOB,"{'href': None, 'total': 761255}"
627,72,Natalia Lafourcade,"['latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']",1hcdI2N1023RvSwLzTtdsp,"{'href': None, 'total': 3479392}"
628,69,MØ,"['dance pop', 'danish pop', 'electropop', 'pop', 'tropical house', 'uk pop']",0bdfiayQAKewqEvaU6rXCv,"{'href': None, 'total': 1390809}"
629,63,The Used,"['post-hardcore', 'rock', 'screamo']",55VydwMyCuGcavwPuhutPL,"{'href': None, 'total': 1028299}"
630,66,NOTD,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",5jAMCwdNHWr7JThxtMuEyy,"{'href': None, 'total': 241678}"
631,67,Audioslave,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']",2ziB7fzrXBoh1HUPS6sVFn,"{'href': None, 'total': 3853407}"
632,66,American Authors,"['modern rock', 'pop rock', 'rock']",0MlOPi3zIDMVrfA9R04Fe3,"{'href': None, 'total': 1383366}"
633,70,Lukas Graham,"['danish pop', 'pop', 'scandipop']",25u4wHJWxCA9vO0CzxAbK7,"{'href': None, 'total': 1962900}"
634,63,Marc E. Bassy,"['pop', 'pop rap', 'r&b']",3tQx1LPXbsYjE9VwN1Peaa,"{'href': None, 'total': 399823}"
635,71,Jaymes Young,"['modern rock', 'pop']",6QrQ7OrISRYIfS5mtacaw2,"{'href': None, 'total': 825995}"
636,64,STARSET,"['future rock', 'modern rock']",0kD8IT1CzF7js2XKM9lLLa,"{'href': None, 'total': 815750}"
637,70,Dido,"['dance pop', 'pop rock']",2mpeljBig2IXLXRAFO9AAs,"{'href': None, 'total': 1431977}"
638,61,Shane & Shane,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",2LFbgsbEhfilNpQYW7mied,"{'href': None, 'total': 332691}"
639,64,Lil' Kim,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",5tth2a3v0sWwV1C7bApBdX,"{'href': None, 'total': 1447491}"
640,64,Muni Long,"['indie r&b', 'pop', 'pop r&b', 'pop rap', 'r&b']",7tjVFCxJdwT4NdrTmjyjQ6,"{'href': None, 'total': 164725}"
641,65,HAIM,"['art pop', 'dance pop', 'indie pop', 'metropopolis', 'uk pop']",4Ui2kfOqGujY81UcPrb5KE,"{'href': None, 'total': 1209458}"
642,69,Patrick Watson,[],7bPs6jf983f0bjRAt1yxDM,"{'href': None, 'total': 486331}"
643,67,Los Invasores De Nuevo León,"['musica mexicana', 'norteno']",5CGtBYmVPeLhI1kM2Fn9Gv,"{'href': None, 'total': 1445195}"
644,61,Zeds Dead,"['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'electronic trap', 'progressive electro house']",67qogtRNI0GjUr8PlaG6Zh,"{'href': None, 'total': 537004}"
645,60,Chris Janson,"['contemporary country', 'country', 'country road', 'modern country rock']",60gmlHZmT16wiO9GiXKYK9,"{'href': None, 'total': 283369}"
646,67,Alanis Morissette,"['canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']",6ogn9necmbUdCppmNnGOdi,"{'href': None, 'total': 2310458}"
647,67,Duran Duran,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",0lZoBs4Pzo7R89JM9lxwoT,"{'href': None, 'total': 2381285}"
648,64,Rain Sounds,"['environmental', 'sleep']",5nSGBmlgUdqWNExnOX8VtV,"{'href': None, 'total': 58388}"
649,68,Victor Cibrian,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana']",1iXdpCz3AeLEAvzqeNodt8,"{'href': None, 'total': 57215}"
650,64,Lecrae,"['ccm', 'christian hip hop', 'christian music', 'worship']",1CFCsEqKrCyvAFKOATQHiW,"{'href': None, 'total': 1058282}"
651,67,Big Time Rush,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0GWCNkPi54upO9WLlwjAHd,"{'href': None, 'total': 2546517}"
652,74,Mambo Kingz,['reggaeton flow'],2T1aUibqR2QC2sINIDQOAK,"{'href': None, 'total': 192713}"
653,64,Riovaz,[],1bhZt10yZVCJfp3HaNxJv8,"{'href': None, 'total': 87582}"
654,63,NEEDTOBREATHE,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop', 'indiecoustica', 'neo mellow', 'worship']",610EjgFatGvVPtib97jQ8G,"{'href': None, 'total': 751873}"
655,63,BIG30,"['memphis hip hop', 'southern hip hop', 'trap']",4nZmMrwH6LxHnCzQv4IFUE,"{'href': None, 'total': 327313}"
656,71,Cheat Codes,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house', 'uk pop']",7DMveApC7UnC2NPfPvlHSU,"{'href': None, 'total': 2085466}"
657,69,The Living Tombstone,['fnaf'],0I6yADrmeyvw66g7yjkqIF,"{'href': None, 'total': 1973019}"
658,66,Lupe Fiasco,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",01QTIT5P1pFP3QnnFSdsJf,"{'href': None, 'total': 1778083}"
659,67,Ghostface Killah,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",6FD0unjzGQhX3b6eMccMJe,"{'href': None, 'total': 736058}"
660,66,Young the Giant,"['modern alternative rock', 'modern rock', 'pop rock', 'rock']",4j56EQDQu5XnL7R3E9iFJT,"{'href': None, 'total': 1427414}"
661,66,Neon Trees,"['modern alternative rock', 'modern rock', 'pop rock', 'post-teen pop', 'rock']",0RpddSzUHfncUWNJXKOsjy,"{'href': None, 'total': 1177352}"
662,64,Ramirez,"['dark trap', 'phonk', 'underground hip hop']",3H6CaRooDAoCeRCpYwOXj2,"{'href': None, 'total': 248212}"
663,74,Kordhell,['drift phonk'],2W6WP4pHQTFlbr2z9S4n54,"{'href': None, 'total': 116283}"
664,67,Encanto - Cast,[],3xLU748QxpTmIVaiNXXg0P,"{'href': None, 'total': 84934}"
665,65,Young Stoner Life,"['hip hop', 'rap', 'southern hip hop', 'trap']",1xr2G8Hlx4QWmT9HaUbmoO,"{'href': None, 'total': 89882}"
666,72,The Script,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'uk pop']",3AQRLZ9PuTAozP28Skbq8V,"{'href': None, 'total': 7439840}"
667,73,Marco Antonio Solís,"['grupera', 'latin', 'latin pop', 'musica mexicana', 'ranchera', 'tropical']",3tJnB0s6c3oXPq1SCCavnd,"{'href': None, 'total': 5444706}"
668,66,Jimmy Eat World,"['alternative rock', 'emo', 'modern power pop', 'modern rock', 'pop punk', 'pop rock', 'rock']",3Ayl7mCk0nScecqOzvNp6s,"{'href': None, 'total': 1326688}"
669,63,The Head And The Heart,"['folk-pop', 'indie folk', 'pop rock', 'seattle indie', 'stomp and holler']",0n94vC3S9c3mb2HyNAOcjg,"{'href': None, 'total': 999695}"
670,63,Midland,"['neo-traditional country', 'texas country']",1DTZRmlVZBxx2wRQBtx6yi,"{'href': None, 'total': 228121}"
671,64,OHGEESY,['cali rap'],3ppQEG71r7jVpI8RudzycF,"{'href': None, 'total': 156826}"
672,69,Empire of the Sun,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'electropop', 'indietronica', 'neo-synthpop']",67hb7towEyKvt5Z8Bx306c,"{'href': None, 'total': 1204533}"
673,69,Nessa Barrett,"['alt z', 'electropop', 'pop', 'social media pop']",7pwufEBGfggjoI8twqlsmQ,"{'href': None, 'total': 834400}"
674,66,Tori Kelly,['dance pop'],1vSN1fsvrzpbttOYGsliDr,"{'href': None, 'total': 2050956}"
675,70,Ludwig van Beethoven,"['classical', 'classical era', 'early romantic era', 'german romanticism']",2wOqMjp9TyABvtHdOSOTUS,"{'href': None, 'total': 4527329}"
676,64,Third Eye Blind,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']",6TcnmlCSxihzWOQJ8k0rNS,"{'href': None, 'total': 1348634}"
677,68,The Who,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']",67ea9eGLXYMsO2eYQRui3w,"{'href': None, 'total': 4690670}"
678,68,MAX,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop', 'viral pop']",1bqxdqvUtPWZri43cKHac8,"{'href': None, 'total': 761485}"
679,70,The Score,"['modern alternative rock', 'modern rock', 'rock']",2q3GG88dVwuQPF4FmySr9I,"{'href': None, 'total': 1144584}"
680,71,La Santa Grifa,"['mexican hip hop', 'tamaulipas rap']",1oH2B8tcHn4Gpl2bmmyd4A,"{'href': None, 'total': 2675890}"
681,70,Sufjan Stevens,"['baroque pop', 'chamber pop', 'singer-songwriter']",4MXUO7sVCaFgFjoTI5ox5c,"{'href': None, 'total': 1612792}"
682,71,Bronco,"['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno', 'ranchera', 'tropical']",0VKh7CQDi9MkUvaBMoK1V0,"{'href': None, 'total': 2630303}"
683,65,Ice Nine Kills,"['alternative metal', 'metalcore', 'screamo']",52qKfVcIV4GS8A8Vay2xtt,"{'href': None, 'total': 596429}"
684,64,Josh Turner,"['contemporary country', 'country', 'country road', 'modern country rock']",7vCtweS8UVAXTyau2j0rDT,"{'href': None, 'total': 2402743}"
685,64,Kay Flock,"['bronx drill', 'new york drill']",2AMeiDbfU2vonrTkpXDKUu,"{'href': None, 'total': 261288}"
686,69,Sleeping At Last,"['ambient worship', 'chamber pop', 'pop']",0MeLMJJcouYXCymQSHPn8g,"{'href': None, 'total': 1271996}"
687,65,Duster,"['dream pop', 'slowcore']",5AyEXCtu3xnnsTGCo4RVZh,"{'href': None, 'total': 333186}"
688,70,Evanescence,['alternative metal'],5nGIFgo0shDenQYSE0Sn7c,"{'href': None, 'total': 3523686}"
